customer_id,gender,age_group,income_group,offer_id,offer_type,difficulty_group,reward_group,duration_group,channel_web,channel_email,channel_mobile,channel_social,event,association_items
CUST_9078,M,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_11616,F,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_15858,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7381,F,Dewasa_Awal,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_9107,O,Dewasa,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_O, age_Dewasa, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_11965,F,Lansia,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_348,M,Lansia,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_796,M,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_16084,M,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_10559,M,Lansia,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_7098,M,Dewasa,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_6556,M,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_16145,M,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_8146,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_12219,M,Dewasa_Awal,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_12483,F,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_8581,F,Dewasa,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_6819,M,Lansia,Rendah,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_14313,F,Lansia,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_8208,M,Dewasa_Awal,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_14804,M,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5290,F,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_7629,M,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_6591,F,Lansia,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_13987,F,Dewasa,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_9219,M,Dewasa_Awal,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_13535,M,Lansia,Tinggi,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_6268,M,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_4693,M,Lansia,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_9432,F,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_1971,F,Lansia,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_1968,M,Lansia,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_15124,Unknown,Lansia,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_Unknown, age_Lansia, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_12878,F,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_15418,M,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_16168,F,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_13175,M,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_5248,F,Dewasa,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_14992,M,Dewasa,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_5276,F,Dewasa,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_6657,F,Lansia,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_6045,M,Lansia,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3018,F,Dewasa_Awal,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_8479,F,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3972,F,Dewasa,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_15758,F,Lansia,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_16139,F,Dewasa_Awal,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7073,F,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4054,M,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_5972,M,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_223,F,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_10978,M,Dewasa_Awal,Tinggi,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_2360,F,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_1003,M,Dewasa,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_715,M,Lansia,Tinggi,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11878,M,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_8958,F,Dewasa_Awal,Rendah,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa_Awal, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_12213,F,Dewasa_Awal,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5402,M,Dewasa,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2750,F,Lansia,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_6467,M,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_7851,F,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_6963,F,Lansia,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11610,F,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_4404,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_14421,M,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_1361,F,Dewasa_Awal,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_16139,F,Dewasa_Awal,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_2175,M,Dewasa,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_2238,M,Dewasa_Awal,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_6745,M,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_11663,M,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_5427,M,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4744,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
